projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDIZE,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,false,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,false,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLOCKSIZE,TarBuffer.DEFAULT_RCDIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TYPE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CREATOR,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,null,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0,null);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,null);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,newString[]{});
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0,10);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,true,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,true,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU,LONGFILE_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_SIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RANGE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,0,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,10);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,0,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0,assemLen+1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0,assemSize);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,0,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0,assemLen+2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BL
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_NULL,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,false,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,false,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLACKSLASH,TarBuffer.DEFAULT_RCDSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_SIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_SIZE,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_SIZE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_SIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_SIZE,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_SIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_SIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERS
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERS
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TOKENS,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CRDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_PREFIX,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_PREFIX,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_FILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_SIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_PREFIX,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ARRAY,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCD
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDS
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,bigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,assemLen,BigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,assemLen,bigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,assemLen,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_POSIX);
